Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
26099,Associate degree,6,"Computer science, computer engineering, or software engineering",11,3,Moderately dissatisfied,1,JavaScript;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,MySQL;PostgreSQL;MariaDB,Node.js;React,Atom;Vim,2,NA,No,Daily or almost daily,340,6,10,2,7,Male,"Native American, Pacific Islander, or Indigenous Australian;White or of European descent",36," 150,000 "
2983,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",11,3,Moderately dissatisfied,1,JavaScript;Ruby;HTML;CSS;Bash/Shell,NA,NA,Atom;Visual Studio Code,2,Agile;Kanban,No,Daily or almost daily,397,6,10,2,5,Male,White or of European descent,44," 180,000 "
63944,Associate degree,6,"Computer science, computer engineering, or software engineering",15707,3,Moderately dissatisfied,1,Java;JavaScript;HTML;CSS;Bash/Shell,NA,Angular;Node.js;Spring,NA,2,Agile,No,Daily or almost daily,356,6,10,0,0,Male,White or of European descent,49," 125,000 "
24006,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",10566,3,Moderately dissatisfied,1,Groovy;Java;JavaScript;Scala;SQL;TypeScript;HTML;CSS;Bash/Shell,Cassandra;SQL Server;MySQL;Oracle,Angular;Node.js;Spring,Eclipse;IntelliJ;Notepad++;Sublime Text;Visual Studio Code,2,Agile,Depends on what it is,Daily or almost daily,257,6,10,7,5,Male,Hispanic or Latino/Latina;White or of European descent,59," 100,000 "
50586,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",323,3,Moderately dissatisfied,1,C#;JavaScript;SQL;Swift;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL,Angular;.NET Core;React,Atom;Visual Studio Code;Xcode,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,341,6,10,2,2,Male,White or of European descent,23," 70,000 "
70527,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,30,3,Moderately dissatisfied,1,JavaScript;HTML;CSS;Bash/Shell,MongoDB;Redis,Node.js,Vim;Visual Studio Code,2,Agile;Scrum,Depends on what it is,Daily or almost daily,370,6,10,0,0,Male,White or of European descent,29," 49,500 "
23136,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1291,6,Moderately dissatisfied,1,C#;SQL,SQL Server,.NET Core,Notepad++;Visual Studio,2,Agile,No,Daily or almost daily,392,6,10,0,2,Male,White or of European descent,21," 61,500 "
29273,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17586,6,Moderately dissatisfied,1,Java;JavaScript;TypeScript;HTML;CSS,SQL Server;MySQL;Oracle;Google Cloud Storage,Angular;Node.js;Spring,IntelliJ;Sublime Text,2,Agile;Pair programming;Scrum,No,Daily or almost daily,297,6,10,0,1,Male,White or of European descent,34," 113,000 "
5301,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",352,6,Moderately dissatisfied,1,C#;Java;JavaScript;SQL;HTML;CSS;Bash/Shell,SQL Server,.NET Core,Eclipse;Visual Studio,2,NA,No,Daily or almost daily,307,6,10,4,0,Male,White or of European descent,22," 57,500 "
43105,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",368,6,Moderately dissatisfied,1,C#;JavaScript;SQL;TypeScript;HTML;CSS,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core,Visual Studio;Visual Studio Code,2,Agile,No,Daily or almost daily,299,6,10,4,0,Male,White or of European descent,36," 70,000 "
100487,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",6780,6,Moderately dissatisfied,1,Groovy;Java;Bash/Shell,Cassandra,Spring,Eclipse;Notepad++;Visual Studio Code,2,Agile;Scrum,Depends on what it is,Daily or almost daily,253,6,10,0,6,Male,White or of European descent,42," 100,000 "
4946,Associate degree,6,"Computer science, computer engineering, or software engineering",2403,9,Moderately dissatisfied,1,C++;C#;JavaScript;Python;SQL;HTML;CSS,SQL Server;SQLite,.NET Core;React,Visual Studio;Visual Studio Code,2,Kanban;Pair programming,Depends on what it is,Daily or almost daily,277,6,10,2,2,Male,White or of European descent,33," 76,000 "
60916,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",2874,9,Moderately dissatisfied,1,C#;JavaScript;PHP;SQL;TypeScript;HTML;CSS,MongoDB;SQL Server;MySQL;Amazon Redshift,.NET Core,PHPStorm;Sublime Text;Visual Studio,2,Agile;Kanban;Scrum,No,Daily or almost daily,257,6,10,2,1,Male,White or of European descent,34," 51,000 "
74006,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",15026,9,Moderately dissatisfied,1,Java;JavaScript,Cassandra;Oracle,NA,Atom;Eclipse;Notepad++,2,Agile;Pair programming;Scrum,No,Daily or almost daily,375,6,10,0,2,Male,White or of European descent,36," 105,000 "
97008,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",13,1,Moderately satisfied,4,JavaScript;PHP;HTML;CSS,MySQL,Node.js;React,PHPStorm,2,Agile;Scrum,No,Daily or almost daily,283,6,10,0,5,Male,White or of European descent,28," 53,000 "
77908,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A humanities discipline (ex. literature, history, philosophy)",16,1,Moderately satisfied,4,JavaScript;HTML;CSS,PostgreSQL;SQLite,Angular;Node.js;React,Sublime Text;Visual Studio Code,2,Agile,Depends on what it is,Daily or almost daily,309,6,10,7,0,Female,White or of European descent,21," 66,000 "
92994,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",120,1,Moderately satisfied,4,NA,NA,NA,Sublime Text;Xcode,2,Agile;Extreme programming (XP);Kanban;Pair programming,Depends on what it is,Daily or almost daily,292,6,10,4,0,Male,White or of European descent,31," 78,000 "
20290,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,270,1,Moderately satisfied,4,Python;R;SQL;HTML;CSS;Bash/Shell,MySQL;MariaDB,Django,RStudio;Sublime Text,2,Kanban,Depends on what it is,Daily or almost daily,366,6,10,0,0,Male,White or of European descent,36," 125,000 "
51715,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",326,1,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL,Angular;.NET Core;Node.js;React;Xamarin,Visual Studio;Visual Studio Code,2,Agile;Kanban,No,Daily or almost daily,329,6,10,2,4,Male,White or of European descent,32," 120,000 "
97017,Some college/university study without earning a degree,5,"Another engineering discipline (ex. civil, electrical, mechanical)",40,1,Moderately satisfied,4,JavaScript;Ruby;SQL;TypeScript;HTML;CSS,PostgreSQL;SQLite;Google Cloud Storage,Angular;Node.js;Cordova,Android Studio;Sublime Text;Xcode,2,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,342,6,10,2,0,Male,White or of European descent,38," 212,000 "
91586,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",4260,12,Moderately satisfied,4,C;C++;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;SQL Server;MySQL;Memcached,TensorFlow,Eclipse;Notepad++;PyCharm;Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,292,6,10,2,7,Male,White or of European descent,19," 80,000 "
12956,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",3609,12,Moderately satisfied,4,CoffeeScript;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,MySQL,Hadoop,Emacs;Sublime Text;Vim,2,Kanban;Pair programming,No,Daily or almost daily,273,6,10,2,0,Male,White or of European descent,45," 30,000 "
81065,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,19,12,Moderately satisfied,4,Java;JavaScript;PHP;TypeScript;HTML;CSS,MongoDB;Google BigQuery,Angular;Node.js;React,Eclipse;Sublime Text,2,Agile;Scrum,No,Daily or almost daily,376,6,10,2,0,Male,White or of European descent,44," 90,000 "
58728,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19120,12,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,SQL Server;MySQL,.NET Core,Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Yes,Daily or almost daily,265,6,10,2,2,Male,White or of European descent,33," 125,000 "
17176,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12190,12,Moderately satisfied,4,C;C++;Groovy;JavaScript;Python;Bash/Shell,Redis,NA,Vim,2,Agile;Scrum,No,Daily or almost daily,331,6,10,0,2,NA,NA,," 50,000 "
92220,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",373,12,Moderately satisfied,4,Java;JavaScript,MySQL;Elasticsearch,NA,IntelliJ,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,371,6,10,0,2,NA,NA,," 65,000 "
53777,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",67,12,Moderately satisfied,4,C#;Go;JavaScript;Python;SQL;HTML;CSS,"SQL Server;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular,Notepad++;Visual Studio,2,Agile;Scrum,No,Daily or almost daily,308,6,10,0,0,NA,NA,," 62,000 "
49616,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",66,12,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;VBA;HTML;CSS;Bash/Shell,SQL Server;MySQL;Oracle,Node.js;React,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,337,6,10,0,2,Male,White or of European descent,40," 140,000 "
90595,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",34,12,Moderately satisfied,4,C#,NA,NA,Visual Studio;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,366,6,10,0,4,Male,White or of European descent,44," 175,000 "
36025,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",86,12,Moderately satisfied,4,Go;Java;JavaScript;Objective-C;Python;Ruby;Scala;HTML;CSS;Bash/Shell,PostgreSQL;Memcached,Node.js;React,Atom,2,Agile;Pair programming;Scrum,No,Daily or almost daily,269,6,10,0,0,"Male;Transgender;Non-binary, genderqueer, or gender non-conforming",East Asian;White or of European descent,18," 105,000 "
28986,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",8590,12,Moderately satisfied,4,C#;Groovy;Java;JavaScript;SQL;TypeScript;VB.NET;HTML;CSS;Bash/Shell,Redis;SQL Server;PostgreSQL;Neo4j,Angular;.NET Core,Atom;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,281,6,10,2,0,Male,White or of European descent,28," 114,500 "
101532,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",641,12,Moderately satisfied,4,C#;JavaScript;Perl;PHP;Python;SQL;CSS;Bash/Shell,SQL Server;MySQL;SQLite,.NET Core;Node.js,Notepad++;Vim;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,302,6,10,0,0,Male,White or of European descent,39," 180,000 "
99350,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",3,12,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Xamarin,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Mob programming;Pair programming;Scrum,No,Daily or almost daily,353,6,10,2,4,Male,White or of European descent,39," 155,000 "
1290,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",1772,15,Moderately satisfied,4,C;C#;Java;JavaScript;Python;SQL;HTML;CSS,NA,.NET Core;Django,IntelliJ;Notepad++;PyCharm;Visual Studio,2,NA,No,Daily or almost daily,307,6,10,0,6,Male,White or of European descent,43," 190,000 "
57155,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",2916,15,Moderately satisfied,4,Python;Bash/Shell,Redis;PostgreSQL,Django,Vim,2,Agile;Pair programming;Scrum,No,Daily or almost daily,335,6,10,0,0,Male,White or of European descent,54," 70,000 "
65072,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A humanities discipline (ex. literature, history, philosophy)",2811,15,Moderately satisfied,4,C;JavaScript;Python;SQL;HTML;CSS,NA,NA,Eclipse;Visual Studio Code,2,Agile;Kanban,No,Daily or almost daily,303,6,10,2,6,Male,White or of European descent,49," 140,000 "
21563,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",19398,15,Moderately satisfied,4,C;C++;Python;HTML;CSS,MySQL,NA,Eclipse;Vim,2,Agile;Scrum,Depends on what it is,Daily or almost daily,397,6,10,0,0,Female,Hispanic or Latino/Latina;White or of European descent,31," 92,000 "
91921,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",470,15,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,Oracle,NA,Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,353,6,10,2,3,Female,White or of European descent,31," 140,000 "
23165,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,458,15,Moderately satisfied,4,CoffeeScript;Clojure;Go;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;PostgreSQL;Amazon DynamoDB;Apache Hive;Amazon Redshift;Amazon RDS/Aurora;Google BigQuery;Elasticsearch,Angular;Node.js;React;Spark,Atom;Emacs;IntelliJ;Notepad++;Sublime Text;Vim,2,Agile;Pair programming,No,Daily or almost daily,391,6,10,0,0,Male,White or of European descent,26," 100,000 "
41862,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",262,15,Moderately satisfied,4,Go;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;Memcached;Elasticsearch,Node.js,Visual Studio Code,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,400,6,10,0,2,Male,White or of European descent,31," 125,000 "
98753,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",89,15,Moderately satisfied,4,Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,"SQL Server;MySQL;PostgreSQL;Amazon Redshift;Amazon RDS/Aurora;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Django,Android Studio;Atom,2,Agile,Depends on what it is,Daily or almost daily,281,6,10,0,0,Male,Middle Eastern,22," 150,000 "
1729,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",36,15,Moderately satisfied,4,C++;Java;Python;SQL;Bash/Shell,PostgreSQL,NA,Notepad++;PyCharm;Vim,2,Scrum,No,Daily or almost daily,276,6,10,0,6,Male,White or of European descent,44," 190,000 "
4278,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",75,15,Moderately satisfied,4,C;C#;JavaScript;Python;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL;Memcached,Angular;.NET Core,PyCharm;Vim;Visual Studio;Visual Studio Code,2,NA,No,Daily or almost daily,325,6,10,0,4,Male,White or of European descent,48," 125,000 "
87207,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",6966,15,Moderately satisfied,4,Assembly;C#;Matlab;Bash/Shell,NA,.NET Core,Notepad++;Vim;Visual Studio,2,NA,No,Daily or almost daily,357,6,10,0,4,Male,White or of European descent,41," 151,000 "
43411,Some college/university study without earning a degree,5,I never declared a major,5734,15,Moderately satisfied,4,JavaScript;Python;SQL;Swift;HTML;CSS;Bash/Shell,SQLite,Node.js;React;TensorFlow,IPython / Jupyter;TextMate;Visual Studio Code;Xcode,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming,No,Daily or almost daily,397,6,10,0,4,Male,White or of European descent,41," 145,000 "
61353,Associate degree,6,Web development or web design,599,15,Moderately satisfied,4,C++;C#;Clojure;Erlang;Go;Haskell;Java;JavaScript;Ruby;Rust;Scala;SQL;VBA;VB.NET;Visual Basic 6;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;Oracle;MariaDB;Elasticsearch,Angular;.NET Core;Node.js,Atom;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Lean;Pair programming;Scrum,No,Daily or almost daily,270,6,10,0,1,Male,White or of European descent,28," 55,000 "
32375,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,725,15,Moderately satisfied,4,C;C++,NA,NA,Eclipse;Emacs,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,370,6,10,0,2,Male,White or of European descent,26," 60,000 "
84446,Some college/university study without earning a degree,5,Web development or web design,989,15,Moderately satisfied,4,C;C++;CoffeeScript;Java;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;SQL Server;MySQL;SQLite;Oracle,Angular;Node.js;React,Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,2,NA,No,Daily or almost daily,315,6,10,2,0,Male,South Asian,38," 120,000 "
81904,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2374,18,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server;MySQL,Angular;Node.js,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Lean;Pair programming;Scrum,Depends on what it is,Daily or almost daily,353,6,10,0,2,Male,White or of European descent,23," 99,996 "
86671,Some college/university study without earning a degree,5,I never declared a major,1050,18,Moderately satisfied,4,C#;Java;JavaScript;PHP;Scala;SQL;VB.NET;Visual Basic 6;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;PostgreSQL;SQLite;MariaDB;Elasticsearch,.NET Core;Django;Node.js;React,Visual Studio;Visual Studio Code,2,Agile;Kanban;Scrum,No,Daily or almost daily,390,6,10,0,1,Male,White or of European descent,26," 126,000 "
91879,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",12859,18,Moderately satisfied,4,Assembly;C++;Python;Ruby;SQL;Bash/Shell,SQLite,NA,Notepad++;Vim;Visual Studio,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,282,6,10,2,0,Male,NA,," 135,000 "
19208,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",317,18,Moderately satisfied,4,C#;Clojure;Groovy;Java;JavaScript;SQL;Kotlin;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;Amazon RDS/Aurora,.NET Core;React;Spring,Atom;IntelliJ;Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Scrum,No,Daily or almost daily,334,6,10,7,2,Male,"East Asian;Native American, Pacific Islander, or Indigenous Australian",31," 107,000 "
44831,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Fine arts or performing arts (ex. graphic design, music, studio art)",278,18,Moderately satisfied,4,JavaScript;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;MariaDB;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Neo4j;Elasticsearch,Angular;React,Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean,No,Daily or almost daily,397,6,10,2,4,Male,White or of European descent,27," 122,000 "
42046,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",53,18,Moderately satisfied,4,JavaScript;Python;TypeScript;HTML;CSS,PostgreSQL;SQLite,Angular;Node.js;React,Visual Studio Code,2,Agile;Kanban;Scrum,No,Daily or almost daily,389,6,10,0,6,Male,White or of European descent,36," 167,000 "
62987,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,58,18,Moderately satisfied,4,C#;JavaScript;Python;SQL;HTML;CSS,Redis;SQL Server;MySQL;Amazon RDS/Aurora,React,IPython / Jupyter;Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,380,6,10,2,2,Male,White or of European descent,39," 167,000 "
25445,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",32,18,Moderately satisfied,4,C++;Matlab;Python;Bash/Shell,NA,Django,Notepad++,2,NA,No,Daily or almost daily,268,6,10,0,4,Male,White or of European descent,26," 140,000 "
74429,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",5190,18,Moderately satisfied,4,C#;Groovy;Java;Python;Scala;SQL;HTML;Bash/Shell,PostgreSQL;Oracle,Hadoop;Spark;Spring;TensorFlow,Android Studio;Eclipse;IntelliJ;IPython / Jupyter;NetBeans;PyCharm;Vim;Visual Studio,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,341,6,10,0,0,Male,White or of European descent,29," 104,000 "
18254,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",836,18,Moderately satisfied,4,JavaScript;Python;SQL;HTML;CSS;Bash/Shell,MySQL;PostgreSQL,Django;Node.js;React,Vim,2,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,256,6,10,0,7,"Non-binary, genderqueer, or gender non-conforming",White or of European descent,29," 144,000 "
38019,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",566,18,Moderately satisfied,4,C#;JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,"SQL Server;IBM Db2;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular,Notepad++;Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Pair programming;Scrum,No,Daily or almost daily,294,6,10,0,0,Male,White or of European descent,38," 130,000 "
33873,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",535,18,Moderately satisfied,4,C;C++;Objective-C;Python;Ruby;SQL;Bash/Shell,NA,NA,Android Studio;Sublime Text;Xcode,2,Agile;Scrum,No,Daily or almost daily,312,6,10,0,1,Male,White or of European descent,42," 162,000 "
23952,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",2475,21,Moderately satisfied,4,C++;Java;JavaScript;Perl;Python;HTML;CSS;Bash/Shell,NA,Spring,IntelliJ;Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,Depends on what it is,Daily or almost daily,270,6,10,0,3,Female,White or of European descent,42," 160,000 "
2264,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",1237,21,Moderately satisfied,4,C#;CoffeeScript;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,.NET Core;Node.js,Atom;Visual Studio,2,Agile,Depends on what it is,Daily or almost daily,339,6,10,0,0,Male,White or of European descent,43," 176,000 "
19270,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",88,21,Moderately satisfied,4,Java;JavaScript;SQL;Kotlin;HTML;CSS;Bash/Shell,PostgreSQL;Amazon RDS/Aurora,NA,IntelliJ,2,Agile,No,Daily or almost daily,377,6,10,0,2,Male,White or of European descent,40," 160,000 "
15579,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",43,21,Moderately satisfied,4,JavaScript;Python;SQL;Bash/Shell,MongoDB;Redis;MySQL;PostgreSQL;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Neo4j;Elasticsearch,Node.js;React,Atom;IntelliJ;Sublime Text;Visual Studio Code,2,Agile;Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,337,6,10,0,1,NA,NA,40," 112,000 "
59609,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",6469,21,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;VB.NET;HTML;CSS,SQL Server,Angular;.NET Core,Visual Studio,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,292,6,10,0,2,Male,White or of European descent,64," 237,300 "
33347,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",747,21,Moderately satisfied,4,C#;Java;JavaScript;Python;Swift;TypeScript;Kotlin;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,Node.js,Android Studio;Sublime Text;Vim;Visual Studio;Visual Studio Code;Xcode,2,Agile;Scrum,Depends on what it is,Daily or almost daily,262,6,10,0,0,Male,White or of European descent,21," 60,000 "
69980,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",7,21,Moderately satisfied,4,C#;Java;JavaScript;SQL;Bash/Shell,NA,Node.js,Android Studio;Notepad++;Visual Studio,2,Agile;Pair programming;Scrum,No,Daily or almost daily,294,6,10,2,1,Female,Black or of African descent,30," 130,000 "
